,Unixdatetime,values
0,1452902400.0,0.07
1,1452904200.0,0.11
2,1452906000.0,0.4
3,1452907800.0,0.67
4,1452909600.0,0.01
5,1452911400.0,0.37
6,1452913200.0,0.25
7,1452915000.0,0.24
8,1452916800.0,0.53
9,1452918600.0,0.89
10,1452920400.0,0.62
11,1452922200.0,0.13
12,1452924000.0,0.16
13,1452925800.0,0.45
14,1452927600.0,0.5
15,1452929400.0,0.19
16,1452931200.0,0.21
17,1452933000.0,0.17
18,1452934800.0,0.78
19,1452936600.0,0.85
20,1452938400.0,0.01
21,1452940200.0,0.43
22,1452942000.0,0.58
23,1452943800.0,0.17
24,1452945600.0,0.37
25,1452947400.0,0.83
26,1452949200.0,0.29
27,1452951000.0,0.02
28,1452952800.0,0.81
29,1452954600.0,0.06
30,1452956400.0,0.05
31,1452958200.0,0.19
32,1452960000.0,0.33
33,1452961800.0,0.48
34,1452963600.0,0.31
35,1452965400.0,0.35
36,1452967200.0,0.2
37,1452969000.0,0.25
38,1452970800.0,0.85
39,1452972600.0,0.28
40,1452974400.0,0.31
41,1452976200.0,0.45
42,1452978000.0,0.28
43,1452979800.0,0.09
44,1452981600.0,0.35
45,1452983400.0,0.04
46,1452985200.0,0.53
47,1452987000.0,0.6
48,1452988800.0,0.43
49,1452990600.0,0.72
50,1452992400.0,1.0
51,1452994200.0,0.47
52,1452996000.0,0.72
53,1452997800.0,0.25
54,1452999600.0,0.43
55,1453001400.0,0.25
56,1453003200.0,0.25
57,1453005000.0,0.11
58,1453006800.0,0.09
59,1453008600.0,0.42
60,1453010400.0,0.21
61,1453012200.0,0.75
62,1453014000.0,0.46
63,1453015800.0,0.35
64,1453017600.0,0.47
65,1453019400.0,0.15
66,1453021200.0,0.13
67,1453023000.0,0.04
68,1453024800.0,0.51
69,1453026600.0,0.72
70,1453028400.0,0.16
71,1453030200.0,0.25
72,1453032000.0,0.27
73,1453033800.0,0.57
74,1453035600.0,0.03
75,1453037400.0,0.45
76,1453039200.0,1.26
77,1453041000.0,0.1
78,1453042800.0,0.07
79,1453044600.0,0.69
80,1453046400.0,0.22
81,1453048200.0,0.24
82,1453050000.0,0.38
83,1453051800.0,0.51
84,1453053600.0,0.45
85,1453055400.0,0.41
86,1453057200.0,1.08
87,1453059000.0,0.4
88,1453060800.0,0.09
89,1453062600.0,0.25
90,1453064400.0,0.11
91,1453066200.0,0.33
92,1453068000.0,0.24
93,1453069800.0,1.03
94,1453071600.0,0.34
95,1453073400.0,0.16
96,1453075200.0,0.29
97,1453077000.0,0.19
98,1453078800.0,0.13
99,1453080600.0,0.49
100,1453082400.0,0.02
101,1453084200.0,1.11
102,1453086000.0,0.32
103,1453087800.0,0.54
104,1453089600.0,0.48
105,1453091400.0,1.34
106,1453093200.0,0.37
107,1453095000.0,0.18
108,1453096800.0,0.14
109,1453098600.0,0.51
110,1453100400.0,0.92
111,1453102200.0,0.16
112,1453104000.0,0.39
113,1453105800.0,0.43
114,1453107600.0,0.02
115,1453109400.0,0.01
116,1453111200.0,0.0
117,1453113000.0,0.68
118,1453114800.0,0.01
119,1453116600.0,0.08
120,1453118400.0,0.15
121,1453120200.0,0.66
122,1453122000.0,0.04
123,1453123800.0,0.4
124,1453125600.0,0.65
125,1453127400.0,0.07
126,1453129200.0,0.08
127,1453131000.0,0.46
128,1453132800.0,0.42
129,1453134600.0,0.38
130,1453136400.0,0.56
131,1453138200.0,0.37
132,1453140000.0,0.69
133,1453141800.0,0.23
134,1453143600.0,0.32
135,1453145400.0,0.51
136,1453147200.0,1.28
137,1453149000.0,0.08
138,1453150800.0,0.27
139,1453152600.0,0.88
140,1453154400.0,0.43
141,1453156200.0,0.45
142,1453158000.0,1.08
143,1453159800.0,0.0
144,1453161600.0,0.41
145,1453163400.0,0.61
146,1453165200.0,0.38
147,1453167000.0,0.75
148,1453168800.0,0.03
149,1453170600.0,0.67
150,1453172400.0,1.02
151,1453174200.0,0.06
152,1453176000.0,0.44
153,1453177800.0,0.59
154,1453179600.0,0.47
155,1453181400.0,0.4
156,1453183200.0,0.19
157,1453185000.0,0.89
158,1453186800.0,0.17
159,1453188600.0,0.58
160,1453190400.0,0.21
161,1453192200.0,0.3
162,1453194000.0,0.32
163,1453195800.0,0.0
164,1453197600.0,0.58
165,1453199400.0,0.05
166,1453201200.0,0.43
167,1453203000.0,0.23
168,1453204800.0,0.06
169,1453206600.0,0.08
170,1453208400.0,0.17
171,1453210200.0,0.02
172,1453212000.0,0.46
173,1453213800.0,0.51
174,1453215600.0,0.2
175,1453217400.0,0.47
176,1453219200.0,0.01
177,1453221000.0,0.33
178,1453222800.0,0.36
179,1453224600.0,0.19
180,1453226400.0,0.33
181,1453228200.0,0.52
182,1453230000.0,0.17
183,1453231800.0,0.93
184,1453233600.0,0.52
185,1453235400.0,0.07
186,1453237200.0,0.13
187,1453239000.0,0.55
188,1453240800.0,0.56
189,1453242600.0,0.06
190,1453244400.0,0.46
191,1453246200.0,0.04
192,1453248000.0,0.12
193,1453249800.0,0.21
194,1453251600.0,0.53
195,1453253400.0,0.26
196,1453255200.0,0.01
197,1453257000.0,0.51
198,1453258800.0,0.36
199,1453260600.0,0.68
200,1453262400.0,0.37
201,1453264200.0,0.49
202,1453266000.0,0.05
203,1453267800.0,0.58
204,1453269600.0,0.06
205,1453271400.0,0.61
206,1453273200.0,0.33
207,1453275000.0,0.1
208,1453276800.0,0.08
209,1453278600.0,0.54
210,1453280400.0,0.35
211,1453282200.0,0.24
212,1453284000.0,1.41
213,1453285800.0,0.22
214,1453287600.0,0.12
215,1453289400.0,0.57
216,1453291200.0,0.66
217,1453293000.0,0.95
218,1453294800.0,0.3
219,1453296600.0,0.13
220,1453298400.0,0.14
221,1453300200.0,0.47
222,1453302000.0,0.67
223,1453303800.0,0.06
224,1453305600.0,0.54
225,1453307400.0,0.06
226,1453309200.0,0.34
227,1453311000.0,0.01
228,1453312800.0,0.12
229,1453314600.0,1.72
230,1453316400.0,0.94
231,1453318200.0,0.59
232,1453320000.0,0.38
233,1453321800.0,0.28
234,1453323600.0,0.12
235,1453325400.0,0.51
236,1453327200.0,0.14
237,1453329000.0,0.16
238,1453330800.0,0.1
239,1453332600.0,0.59
240,1453334400.0,0.88
241,1453336200.0,0.64
242,1453338000.0,0.32
243,1453339800.0,0.78
244,1453341600.0,0.64
245,1453343400.0,0.77
246,1453345200.0,0.81
247,1453347000.0,0.29
248,1453348800.0,0.2
249,1453350600.0,0.07
250,1453352400.0,1.06
251,1453354200.0,0.52
252,1453356000.0,0.2
253,1453357800.0,0.25
254,1453359600.0,0.48
255,1453361400.0,0.24
256,1453363200.0,0.11
257,1453365000.0,0.73
258,1453366800.0,0.42
259,1453368600.0,0.33
260,1453370400.0,1.13
261,1453372200.0,0.53
262,1453374000.0,0.35
263,1453375800.0,0.64
264,1453377600.0,0.56
265,1453379400.0,0.16
266,1453381200.0,0.44
267,1453383000.0,0.35
268,1453384800.0,0.05
269,1453386600.0,0.11
270,1453388400.0,0.16
271,1453390200.0,0.73
272,1453392000.0,0.44
273,1453393800.0,0.08
274,1453395600.0,0.19
275,1453397400.0,0.18
276,1453399200.0,0.9
277,1453401000.0,0.28
278,1453402800.0,0.39
279,1453404600.0,0.59
280,1453406400.0,1.19
281,1453408200.0,0.26
282,1453410000.0,1.01
283,1453411800.0,0.08
284,1453413600.0,0.12
285,1453415400.0,0.66
286,1453417200.0,0.8
287,1453419000.0,0.67
288,1453420800.0,0.23
289,1453422600.0,0.45
290,1453424400.0,0.15
291,1453426200.0,1.38
292,1453428000.0,0.44
293,1453429800.0,0.4
294,1453431600.0,0.14
295,1453433400.0,0.42
296,1453435200.0,0.16
297,1453437000.0,0.81
298,1453438800.0,0.61
299,1453440600.0,0.64
300,1453442400.0,0.12
301,1453444200.0,0.07
302,1453446000.0,0.57
303,1453447800.0,0.29
304,1453449600.0,0.14
305,1453451400.0,0.82
306,1453453200.0,0.48
307,1453455000.0,0.08
308,1453456800.0,0.01
309,1453458600.0,0.38
310,1453460400.0,0.3
311,1453462200.0,1.15
312,1453464000.0,0.35
313,1453465800.0,0.16
314,1453467600.0,0.46
315,1453469400.0,0.19
316,1453471200.0,0.22
317,1453473000.0,0.98
318,1453474800.0,1.01
319,1453476600.0,0.01
320,1453478400.0,0.08
321,1453480200.0,0.1
322,1453482000.0,0.2
323,1453483800.0,0.22
324,1453485600.0,0.26
325,1453487400.0,0.38
326,1453489200.0,0.85
327,1453491000.0,0.05
328,1453492800.0,0.72
329,1453494600.0,0.41
330,1453496400.0,0.03
331,1453498200.0,0.34
332,1453500000.0,0.99
333,1453501800.0,0.49
334,1453503600.0,0.54
335,1453505400.0,0.3
336,1453507200.0,0.01
337,1453509000.0,0.61
338,1453510800.0,0.5
339,1453512600.0,0.44
