,Unixdatetime,values
0,1456358400.0,0.27
1,1456360200.0,0.04
2,1456362000.0,0.08
3,1456363800.0,0.08
4,1456365600.0,0.24
5,1456367400.0,0.6
6,1456369200.0,0.09
7,1456371000.0,0.31
8,1456372800.0,0.07
9,1456374600.0,0.4
10,1456376400.0,1.15
11,1456378200.0,0.11
12,1456380000.0,0.67
13,1456381800.0,0.58
14,1456383600.0,0.1
15,1456385400.0,0.5
16,1456387200.0,0.88
17,1456389000.0,0.13
18,1456390800.0,0.18
19,1456392600.0,0.61
20,1456394400.0,0.47
21,1456396200.0,0.04
22,1456398000.0,0.22
23,1456399800.0,0.27
24,1456401600.0,0.29
25,1456403400.0,0.67
26,1456405200.0,0.5
27,1456407000.0,0.65
28,1456408800.0,0.19
29,1456410600.0,0.17
30,1456412400.0,0.79
31,1456414200.0,0.15
32,1456416000.0,0.16
33,1456417800.0,0.5
34,1456419600.0,0.16
35,1456421400.0,0.01
36,1456423200.0,0.51
37,1456425000.0,0.8
38,1456426800.0,0.27
39,1456428600.0,0.02
40,1456430400.0,0.63
41,1456432200.0,0.11
42,1456434000.0,0.07
43,1456435800.0,0.04
44,1456437600.0,0.45
45,1456439400.0,0.28
46,1456441200.0,0.1
47,1456443000.0,0.64
48,1456444800.0,0.74
49,1456446600.0,0.99
50,1456448400.0,0.08
51,1456450200.0,0.23
52,1456452000.0,0.69
53,1456453800.0,0.06
54,1456455600.0,0.06
55,1456457400.0,0.08
56,1456459200.0,0.07
57,1456461000.0,0.39
58,1456462800.0,0.58
59,1456464600.0,0.22
60,1456466400.0,0.75
61,1456468200.0,0.54
62,1456470000.0,0.07
63,1456471800.0,0.43
64,1456473600.0,0.6
65,1456475400.0,0.02
66,1456477200.0,0.83
67,1456479000.0,1.05
68,1456480800.0,0.14
69,1456482600.0,0.12
70,1456484400.0,0.17
71,1456486200.0,0.63
72,1456488000.0,0.98
73,1456489800.0,0.65
74,1456491600.0,0.04
75,1456493400.0,0.41
76,1456495200.0,0.19
77,1456497000.0,0.02
78,1456498800.0,0.57
79,1456500600.0,0.48
80,1456502400.0,0.05
81,1456504200.0,0.28
82,1456506000.0,0.26
83,1456507800.0,0.11
84,1456509600.0,0.13
85,1456511400.0,1.08
86,1456513200.0,0.04
87,1456515000.0,0.62
88,1456516800.0,0.1
89,1456518600.0,0.08
90,1456520400.0,0.04
91,1456522200.0,0.18
92,1456524000.0,1.12
93,1456525800.0,0.24
94,1456527600.0,0.83
95,1456529400.0,0.37
96,1456531200.0,0.1
97,1456533000.0,0.69
98,1456534800.0,0.19
99,1456536600.0,0.18
100,1456538400.0,0.51
101,1456540200.0,0.15
102,1456542000.0,0.72
103,1456543800.0,0.21
104,1456545600.0,0.43
105,1456547400.0,0.22
106,1456549200.0,0.3
107,1456551000.0,0.8
108,1456552800.0,0.2
109,1456554600.0,0.29
110,1456556400.0,0.68
111,1456558200.0,0.69
112,1456560000.0,0.47
113,1456561800.0,1.07
114,1456563600.0,0.38
115,1456565400.0,0.39
116,1456567200.0,0.27
117,1456569000.0,0.66
118,1456570800.0,0.15
119,1456572600.0,0.37
120,1456574400.0,0.11
121,1456576200.0,0.17
122,1456578000.0,0.22
123,1456579800.0,0.21
124,1456581600.0,0.62
125,1456583400.0,0.24
126,1456585200.0,0.51
127,1456587000.0,0.3
128,1456588800.0,0.31
129,1456590600.0,0.04
130,1456592400.0,0.75
131,1456594200.0,0.24
132,1456596000.0,0.21
133,1456597800.0,0.75
134,1456599600.0,0.52
135,1456601400.0,0.14
136,1456603200.0,0.26
137,1456605000.0,0.14
138,1456606800.0,0.11
139,1456608600.0,0.29
140,1456610400.0,0.43
141,1456612200.0,0.34
142,1456614000.0,0.3
143,1456615800.0,0.43
144,1456617600.0,0.42
145,1456619400.0,0.38
146,1456621200.0,0.57
147,1456623000.0,0.02
148,1456624800.0,1.03
149,1456626600.0,0.02
150,1456628400.0,0.33
151,1456630200.0,0.16
152,1456632000.0,0.03
153,1456633800.0,0.67
154,1456635600.0,0.22
155,1456637400.0,0.33
156,1456639200.0,0.33
157,1456641000.0,0.6
158,1456642800.0,0.15
159,1456644600.0,0.02
160,1456646400.0,0.75
161,1456648200.0,0.29
162,1456650000.0,0.07
163,1456651800.0,1.06
164,1456653600.0,0.47
165,1456655400.0,0.45
166,1456657200.0,0.3
167,1456659000.0,0.31
168,1456660800.0,0.18
169,1456662600.0,0.18
170,1456664400.0,0.02
171,1456666200.0,0.03
172,1456668000.0,0.53
173,1456669800.0,0.83
174,1456671600.0,0.69
175,1456673400.0,0.26
176,1456675200.0,0.39
177,1456677000.0,0.18
178,1456678800.0,0.61
179,1456680600.0,0.31
180,1456682400.0,1.05
181,1456684200.0,0.63
182,1456686000.0,0.13
183,1456687800.0,0.44
184,1456689600.0,0.63
185,1456691400.0,0.45
186,1456693200.0,0.29
187,1456695000.0,0.4
188,1456696800.0,0.13
189,1456698600.0,0.21
190,1456700400.0,0.22
191,1456702200.0,0.38
