,Unixdatetime,values
0,1460246400.0,0.27
1,1460248200.0,0.25
2,1460250000.0,0.48
3,1460251800.0,0.16
4,1460253600.0,0.39
5,1460255400.0,0.29
6,1460257200.0,0.37
7,1460259000.0,0.06
8,1460260800.0,0.28
9,1460262600.0,0.21
10,1460264400.0,0.47
11,1460266200.0,0.15
12,1460268000.0,0.63
13,1460269800.0,0.15
14,1460271600.0,0.25
15,1460273400.0,0.33
16,1460275200.0,0.43
17,1460277000.0,0.26
18,1460278800.0,0.55
19,1460280600.0,0.18
20,1460282400.0,0.14
21,1460284200.0,0.28
22,1460286000.0,0.19
23,1460287800.0,0.0
24,1460289600.0,0.51
25,1460291400.0,0.01
26,1460293200.0,0.25
27,1460295000.0,0.07
28,1460296800.0,0.12
29,1460298600.0,0.01
30,1460300400.0,0.18
31,1460302200.0,0.05
32,1460304000.0,0.09
33,1460305800.0,0.09
34,1460307600.0,0.06
35,1460309400.0,0.24
36,1460311200.0,0.18
37,1460313000.0,0.08
38,1460314800.0,0.55
39,1460316600.0,0.21
40,1460318400.0,0.21
41,1460320200.0,0.58
42,1460322000.0,0.39
43,1460323800.0,0.48
44,1460325600.0,0.04
45,1460327400.0,0.11
46,1460329200.0,0.26
47,1460331000.0,0.18
