,Unixdatetime,values
0,1470700800.0,0.73
1,1470702600.0,0.2
2,1470704400.0,0.36
3,1470706200.0,0.17
4,1470708000.0,0.4
5,1470709800.0,0.18
6,1470711600.0,0.04
7,1470713400.0,0.41
8,1470715200.0,0.94
9,1470717000.0,0.42
10,1470718800.0,1.0
11,1470720600.0,0.16
12,1470722400.0,1.01
13,1470724200.0,0.09
14,1470726000.0,0.61
15,1470727800.0,0.67
16,1470729600.0,0.92
17,1470731400.0,0.43
18,1470733200.0,0.13
19,1470735000.0,0.27
20,1470736800.0,1.06
21,1470738600.0,0.86
22,1470740400.0,0.1
23,1470742200.0,0.25
24,1470744000.0,0.15
25,1470745800.0,0.03
26,1470747600.0,0.1
27,1470749400.0,0.59
28,1470751200.0,0.65
29,1470753000.0,1.13
30,1470754800.0,0.59
31,1470756600.0,0.1
32,1470758400.0,1.1
33,1470760200.0,0.75
34,1470762000.0,1.2
35,1470763800.0,0.32
36,1470765600.0,0.09
37,1470767400.0,0.61
38,1470769200.0,0.04
39,1470771000.0,0.68
40,1470772800.0,0.19
41,1470774600.0,0.05
42,1470776400.0,0.5
43,1470778200.0,0.46
44,1470780000.0,0.6
45,1470781800.0,0.49
46,1470783600.0,0.08
47,1470785400.0,0.15
