,Unixdatetime,values
0,1458864000.0,0.25
1,1458865800.0,0.1
2,1458867600.0,0.09
3,1458869400.0,0.47
4,1458871200.0,0.03
5,1458873000.0,0.59
6,1458874800.0,0.03
7,1458876600.0,0.28
8,1458878400.0,0.0
9,1458880200.0,0.06
10,1458882000.0,0.38
11,1458883800.0,0.34
12,1458885600.0,0.31
13,1458887400.0,0.15
14,1458889200.0,0.2
15,1458891000.0,0.38
16,1458892800.0,0.24
17,1458894600.0,0.39
18,1458896400.0,0.02
19,1458898200.0,0.03
20,1458900000.0,0.39
21,1458901800.0,0.03
22,1458903600.0,0.09
23,1458905400.0,0.06
24,1458907200.0,0.11
25,1458909000.0,0.36
26,1458910800.0,0.16
27,1458912600.0,0.24
28,1458914400.0,0.24
29,1458916200.0,0.54
30,1458918000.0,0.25
31,1458919800.0,0.06
32,1458921600.0,0.02
33,1458923400.0,0.17
34,1458925200.0,0.49
35,1458927000.0,0.64
36,1458928800.0,0.22
37,1458930600.0,0.31
38,1458932400.0,0.01
39,1458934200.0,0.56
40,1458936000.0,0.46
41,1458937800.0,0.19
42,1458939600.0,0.64
43,1458941400.0,0.34
44,1458943200.0,0.15
45,1458945000.0,0.18
46,1458946800.0,0.36
47,1458948600.0,0.08
48,1458950400.0,0.02
49,1458952200.0,0.02
50,1458954000.0,0.11
51,1458955800.0,0.22
52,1458957600.0,0.16
53,1458959400.0,0.65
54,1458961200.0,0.18
55,1458963000.0,0.3
56,1458964800.0,0.07
57,1458966600.0,0.24
58,1458968400.0,0.32
59,1458970200.0,0.1
60,1458972000.0,0.21
61,1458973800.0,0.36
62,1458975600.0,0.14
63,1458977400.0,0.2
64,1458979200.0,0.07
65,1458981000.0,0.05
66,1458982800.0,0.01
67,1458984600.0,0.16
68,1458986400.0,0.05
69,1458988200.0,0.59
70,1458990000.0,0.04
71,1458991800.0,0.6
72,1458993600.0,0.19
73,1458995400.0,0.17
74,1458997200.0,0.01
75,1458999000.0,0.43
76,1459000800.0,0.29
77,1459002600.0,0.15
78,1459004400.0,0.22
79,1459006200.0,0.68
80,1459008000.0,0.1
81,1459009800.0,0.1
82,1459011600.0,0.36
83,1459013400.0,0.16
84,1459015200.0,0.37
85,1459017000.0,0.32
86,1459018800.0,0.09
87,1459020600.0,0.32
88,1459022400.0,0.25
89,1459024200.0,0.48
90,1459026000.0,0.2
91,1459027800.0,0.3
92,1459029600.0,0.39
93,1459031400.0,0.04
94,1459033200.0,0.2
95,1459035000.0,0.15
96,1459036800.0,0.13
97,1459038600.0,0.12
98,1459040400.0,0.27
99,1459042200.0,0.39
100,1459044000.0,0.03
101,1459045800.0,0.55
102,1459047600.0,0.11
103,1459049400.0,0.36
104,1459051200.0,0.55
105,1459053000.0,0.01
106,1459054800.0,0.37
107,1459056600.0,0.05
108,1459058400.0,0.19
109,1459060200.0,0.45
110,1459062000.0,0.28
111,1459063800.0,0.08
112,1459065600.0,0.28
113,1459067400.0,0.29
114,1459069200.0,0.26
115,1459071000.0,0.5
116,1459072800.0,0.27
117,1459074600.0,0.07
118,1459076400.0,0.35
119,1459078200.0,0.23
120,1459080000.0,0.26
121,1459081800.0,0.09
122,1459083600.0,0.51
123,1459085400.0,0.86
124,1459087200.0,0.14
125,1459089000.0,0.29
126,1459090800.0,0.5
127,1459092600.0,0.01
128,1459094400.0,0.33
129,1459096200.0,0.49
130,1459098000.0,0.35
131,1459099800.0,0.69
132,1459101600.0,0.03
133,1459103400.0,0.59
134,1459105200.0,0.14
135,1459107000.0,0.07
136,1459108800.0,0.4
137,1459110600.0,0.43
138,1459112400.0,0.4
139,1459114200.0,0.41
140,1459116000.0,0.15
141,1459117800.0,0.0
142,1459119600.0,0.32
143,1459121400.0,0.52
