,Unixdatetime,values
0,1452384000.0,0.5
1,1452385800.0,0.92
2,1452387600.0,0.99
3,1452389400.0,1.09
4,1452391200.0,0.01
5,1452393000.0,0.25
6,1452394800.0,0.54
7,1452396600.0,0.95
8,1452398400.0,0.35
9,1452400200.0,0.41
10,1452402000.0,0.89
11,1452403800.0,0.58
12,1452405600.0,0.19
13,1452407400.0,0.64
14,1452409200.0,0.08
15,1452411000.0,0.9
16,1452412800.0,0.07
17,1452414600.0,0.89
18,1452416400.0,0.53
19,1452418200.0,0.52
20,1452420000.0,0.22
21,1452421800.0,0.01
22,1452423600.0,0.26
23,1452425400.0,0.17
24,1452427200.0,0.14
25,1452429000.0,0.44
26,1452430800.0,1.13
27,1452432600.0,0.36
28,1452434400.0,0.12
29,1452436200.0,0.37
30,1452438000.0,0.47
31,1452439800.0,0.32
32,1452441600.0,0.26
33,1452443400.0,0.6
34,1452445200.0,0.11
35,1452447000.0,0.18
36,1452448800.0,0.66
37,1452450600.0,0.79
38,1452452400.0,0.37
39,1452454200.0,1.09
40,1452456000.0,0.37
41,1452457800.0,0.03
42,1452459600.0,0.35
43,1452461400.0,0.68
44,1452463200.0,0.07
45,1452465000.0,0.77
46,1452466800.0,0.0
47,1452468600.0,0.2
48,1452470400.0,0.19
49,1452472200.0,0.68
50,1452474000.0,0.27
51,1452475800.0,0.03
52,1452477600.0,0.15
53,1452479400.0,0.66
54,1452481200.0,0.49
55,1452483000.0,0.34
56,1452484800.0,1.18
57,1452486600.0,0.13
58,1452488400.0,0.22
59,1452490200.0,0.56
60,1452492000.0,0.21
61,1452493800.0,0.3
62,1452495600.0,0.47
63,1452497400.0,0.02
64,1452499200.0,0.06
65,1452501000.0,0.14
66,1452502800.0,0.03
67,1452504600.0,0.32
68,1452506400.0,0.72
69,1452508200.0,0.5
70,1452510000.0,0.53
71,1452511800.0,0.54
72,1452513600.0,0.41
73,1452515400.0,0.99
74,1452517200.0,0.4
75,1452519000.0,0.02
76,1452520800.0,0.49
77,1452522600.0,1.08
78,1452524400.0,0.73
79,1452526200.0,0.81
80,1452528000.0,0.41
81,1452529800.0,0.39
82,1452531600.0,0.68
83,1452533400.0,0.11
84,1452535200.0,0.76
85,1452537000.0,0.22
86,1452538800.0,0.09
87,1452540600.0,0.05
88,1452542400.0,0.32
89,1452544200.0,0.89
90,1452546000.0,0.4
91,1452547800.0,0.57
92,1452549600.0,0.93
93,1452551400.0,0.24
94,1452553200.0,0.42
95,1452555000.0,0.93
96,1452556800.0,0.34
97,1452558600.0,0.15
98,1452560400.0,0.48
99,1452562200.0,0.66
100,1452564000.0,0.18
101,1452565800.0,0.05
102,1452567600.0,0.02
103,1452569400.0,0.14
104,1452571200.0,0.08
105,1452573000.0,0.13
106,1452574800.0,0.53
107,1452576600.0,0.2
108,1452578400.0,0.11
109,1452580200.0,0.03
110,1452582000.0,0.15
111,1452583800.0,0.37
112,1452585600.0,0.55
113,1452587400.0,0.02
114,1452589200.0,0.91
115,1452591000.0,0.72
116,1452592800.0,0.63
117,1452594600.0,0.17
118,1452596400.0,0.14
119,1452598200.0,0.08
120,1452600000.0,0.09
121,1452601800.0,0.75
122,1452603600.0,0.33
123,1452605400.0,0.2
124,1452607200.0,0.35
125,1452609000.0,0.13
126,1452610800.0,0.19
127,1452612600.0,0.13
128,1452614400.0,0.74
129,1452616200.0,0.28
130,1452618000.0,0.17
131,1452619800.0,0.02
132,1452621600.0,0.4
133,1452623400.0,0.28
134,1452625200.0,1.72
135,1452627000.0,0.1
136,1452628800.0,0.67
137,1452630600.0,0.01
138,1452632400.0,0.29
139,1452634200.0,0.1
140,1452636000.0,0.61
141,1452637800.0,0.07
142,1452639600.0,0.12
143,1452641400.0,0.14
144,1452643200.0,0.95
145,1452645000.0,0.36
146,1452646800.0,0.5
147,1452648600.0,0.13
148,1452650400.0,0.11
149,1452652200.0,0.38
150,1452654000.0,0.24
151,1452655800.0,0.53
152,1452657600.0,0.17
153,1452659400.0,0.62
154,1452661200.0,1.03
155,1452663000.0,0.25
156,1452664800.0,0.51
157,1452666600.0,0.5
158,1452668400.0,0.16
159,1452670200.0,0.14
160,1452672000.0,0.06
161,1452673800.0,0.29
162,1452675600.0,0.92
163,1452677400.0,0.47
164,1452679200.0,0.02
165,1452681000.0,0.66
166,1452682800.0,0.05
167,1452684600.0,0.58
168,1452686400.0,0.47
169,1452688200.0,0.27
170,1452690000.0,0.15
171,1452691800.0,0.11
172,1452693600.0,0.66
173,1452695400.0,0.32
174,1452697200.0,0.12
175,1452699000.0,0.32
176,1452700800.0,0.89
177,1452702600.0,0.51
178,1452704400.0,0.2
179,1452706200.0,0.57
180,1452708000.0,1.24
181,1452709800.0,0.58
182,1452711600.0,0.12
183,1452713400.0,0.61
184,1452715200.0,0.76
185,1452717000.0,0.13
186,1452718800.0,0.52
187,1452720600.0,0.38
188,1452722400.0,0.22
189,1452724200.0,0.61
190,1452726000.0,0.08
191,1452727800.0,0.26
