,Unixdatetime,values
0,1463702400.0,0.25
1,1463704200.0,0.15
2,1463706000.0,0.39
3,1463707800.0,0.48
4,1463709600.0,0.08
5,1463711400.0,0.12
6,1463713200.0,0.01
7,1463715000.0,0.16
8,1463716800.0,0.24
9,1463718600.0,0.35
10,1463720400.0,0.18
11,1463722200.0,0.19
12,1463724000.0,0.0
13,1463725800.0,0.4
14,1463727600.0,0.17
15,1463729400.0,0.07
16,1463731200.0,0.17
17,1463733000.0,0.06
18,1463734800.0,0.05
19,1463736600.0,0.55
20,1463738400.0,0.59
21,1463740200.0,0.42
22,1463742000.0,0.07
23,1463743800.0,0.23
24,1463745600.0,0.12
25,1463747400.0,0.56
26,1463749200.0,0.06
27,1463751000.0,0.23
28,1463752800.0,0.2
29,1463754600.0,0.06
30,1463756400.0,0.07
31,1463758200.0,0.06
32,1463760000.0,0.09
33,1463761800.0,0.23
34,1463763600.0,0.57
35,1463765400.0,0.37
36,1463767200.0,0.34
37,1463769000.0,0.09
38,1463770800.0,0.62
39,1463772600.0,0.3
40,1463774400.0,0.05
41,1463776200.0,0.15
42,1463778000.0,0.21
43,1463779800.0,0.05
44,1463781600.0,0.11
45,1463783400.0,0.25
46,1463785200.0,0.28
47,1463787000.0,0.01
