,Unixdatetime,values
0,1470009600.0,0.19
1,1470011400.0,0.75
2,1470013200.0,0.37
3,1470015000.0,0.58
4,1470016800.0,0.71
5,1470018600.0,0.53
6,1470020400.0,0.22
7,1470022200.0,1.18
8,1470024000.0,1.08
9,1470025800.0,0.48
10,1470027600.0,0.76
11,1470029400.0,0.09
12,1470031200.0,0.2
13,1470033000.0,0.75
14,1470034800.0,0.49
15,1470036600.0,0.17
16,1470038400.0,1.32
17,1470040200.0,0.34
18,1470042000.0,0.6
19,1470043800.0,0.69
20,1470045600.0,0.73
21,1470047400.0,0.06
22,1470049200.0,0.47
23,1470051000.0,0.04
24,1470052800.0,0.27
25,1470054600.0,0.02
26,1470056400.0,0.17
27,1470058200.0,1.17
28,1470060000.0,0.21
29,1470061800.0,0.15
30,1470063600.0,0.61
31,1470065400.0,0.08
32,1470067200.0,0.91
33,1470069000.0,0.42
34,1470070800.0,0.26
35,1470072600.0,0.32
36,1470074400.0,0.78
37,1470076200.0,0.15
38,1470078000.0,0.04
39,1470079800.0,0.31
40,1470081600.0,0.19
41,1470083400.0,0.11
42,1470085200.0,0.47
43,1470087000.0,0.63
44,1470088800.0,0.13
45,1470090600.0,0.39
46,1470092400.0,0.22
47,1470094200.0,0.82
48,1470096000.0,0.89
49,1470097800.0,0.32
50,1470099600.0,0.15
51,1470101400.0,0.28
52,1470103200.0,0.23
53,1470105000.0,1.2
54,1470106800.0,0.08
55,1470108600.0,0.57
56,1470110400.0,1.05
57,1470112200.0,0.87
58,1470114000.0,0.18
59,1470115800.0,0.71
60,1470117600.0,0.45
61,1470119400.0,0.83
62,1470121200.0,1.11
63,1470123000.0,0.75
64,1470124800.0,1.09
65,1470126600.0,0.57
66,1470128400.0,0.2
67,1470130200.0,0.29
68,1470132000.0,1.02
69,1470133800.0,0.41
70,1470135600.0,0.38
71,1470137400.0,0.76
72,1470139200.0,0.75
73,1470141000.0,0.42
74,1470142800.0,0.91
75,1470144600.0,0.47
76,1470146400.0,0.74
77,1470148200.0,0.37
78,1470150000.0,0.41
79,1470151800.0,0.06
80,1470153600.0,0.19
81,1470155400.0,0.37
82,1470157200.0,0.0
83,1470159000.0,1.01
84,1470160800.0,0.36
85,1470162600.0,0.44
86,1470164400.0,0.3
87,1470166200.0,0.25
88,1470168000.0,0.32
89,1470169800.0,0.31
90,1470171600.0,0.5
91,1470173400.0,0.24
92,1470175200.0,0.07
93,1470177000.0,0.44
94,1470178800.0,0.55
95,1470180600.0,0.67
96,1470182400.0,0.62
97,1470184200.0,0.13
98,1470186000.0,0.33
99,1470187800.0,0.91
100,1470189600.0,0.77
101,1470191400.0,0.38
102,1470193200.0,0.18
103,1470195000.0,1.11
104,1470196800.0,0.52
105,1470198600.0,0.6
106,1470200400.0,0.15
107,1470202200.0,0.29
108,1470204000.0,0.74
109,1470205800.0,0.67
110,1470207600.0,0.09
111,1470209400.0,0.13
112,1470211200.0,0.63
113,1470213000.0,0.58
114,1470214800.0,0.02
115,1470216600.0,0.35
116,1470218400.0,0.46
117,1470220200.0,0.16
118,1470222000.0,0.64
119,1470223800.0,0.35
120,1470225600.0,0.99
121,1470227400.0,0.64
122,1470229200.0,0.55
123,1470231000.0,0.88
124,1470232800.0,0.07
125,1470234600.0,0.57
126,1470236400.0,0.59
127,1470238200.0,0.41
128,1470240000.0,0.53
129,1470241800.0,0.43
130,1470243600.0,0.19
131,1470245400.0,0.69
132,1470247200.0,0.4
133,1470249000.0,0.3
134,1470250800.0,0.22
135,1470252600.0,0.15
136,1470254400.0,0.19
137,1470256200.0,0.49
138,1470258000.0,0.83
139,1470259800.0,0.24
140,1470261600.0,0.15
141,1470263400.0,0.53
142,1470265200.0,0.67
143,1470267000.0,0.57
144,1470268800.0,0.12
145,1470270600.0,1.07
