,Unixdatetime,values
0,1459728000.0,0.41
1,1459729800.0,0.35
2,1459731600.0,0.16
3,1459733400.0,0.14
4,1459735200.0,0.28
5,1459737000.0,0.19
6,1459738800.0,0.51
7,1459740600.0,0.08
8,1459742400.0,0.26
9,1459744200.0,0.15
10,1459746000.0,0.64
11,1459747800.0,0.03
12,1459749600.0,0.21
13,1459751400.0,0.31
14,1459753200.0,0.03
15,1459755000.0,0.05
16,1459756800.0,0.1
17,1459758600.0,0.47
18,1459760400.0,0.25
19,1459762200.0,0.2
20,1459764000.0,0.52
21,1459765800.0,0.09
22,1459767600.0,0.26
23,1459769400.0,0.46
24,1459771200.0,0.18
25,1459773000.0,0.44
26,1459774800.0,0.22
27,1459776600.0,0.11
28,1459778400.0,0.3
29,1459780200.0,0.13
30,1459782000.0,0.48
31,1459783800.0,0.32
32,1459785600.0,0.69
33,1459787400.0,0.4
34,1459789200.0,0.71
35,1459791000.0,0.19
36,1459792800.0,0.27
37,1459794600.0,0.09
38,1459796400.0,0.19
39,1459798200.0,0.62
40,1459800000.0,0.23
41,1459801800.0,0.5
42,1459803600.0,0.37
43,1459805400.0,0.13
44,1459807200.0,0.26
45,1459809000.0,0.02
46,1459810800.0,0.24
47,1459812600.0,0.61
48,1459814400.0,0.1
49,1459816200.0,0.54
50,1459818000.0,0.43
51,1459819800.0,0.38
52,1459821600.0,0.11
53,1459823400.0,0.24
54,1459825200.0,0.2
55,1459827000.0,0.16
56,1459828800.0,0.03
57,1459830600.0,0.07
58,1459832400.0,0.21
59,1459834200.0,0.32
60,1459836000.0,0.14
61,1459837800.0,0.13
62,1459839600.0,0.22
63,1459841400.0,0.09
64,1459843200.0,0.57
65,1459845000.0,0.43
66,1459846800.0,0.09
67,1459848600.0,0.21
68,1459850400.0,0.29
69,1459852200.0,0.0
70,1459854000.0,0.18
71,1459855800.0,0.44
72,1459857600.0,0.19
73,1459859400.0,0.16
74,1459861200.0,0.29
75,1459863000.0,0.09
76,1459864800.0,0.17
77,1459866600.0,0.21
78,1459868400.0,0.12
79,1459870200.0,0.15
80,1459872000.0,0.62
81,1459873800.0,0.13
82,1459875600.0,0.17
83,1459877400.0,0.03
84,1459879200.0,0.05
85,1459881000.0,0.23
86,1459882800.0,0.41
87,1459884600.0,0.13
88,1459886400.0,0.02
89,1459888200.0,0.18
90,1459890000.0,0.3
91,1459891800.0,0.3
92,1459893600.0,0.22
93,1459895400.0,0.25
94,1459897200.0,0.02
95,1459899000.0,0.07
96,1459900800.0,0.34
97,1459902600.0,0.65
98,1459904400.0,0.15
99,1459906200.0,0.1
100,1459908000.0,0.42
101,1459909800.0,0.37
102,1459911600.0,0.25
103,1459913400.0,0.1
104,1459915200.0,0.23
105,1459917000.0,0.29
106,1459918800.0,0.13
107,1459920600.0,0.11
108,1459922400.0,0.19
109,1459924200.0,0.2
110,1459926000.0,0.4
111,1459927800.0,0.48
112,1459929600.0,0.9
113,1459931400.0,0.29
114,1459933200.0,0.16
115,1459935000.0,0.2
116,1459936800.0,0.57
117,1459938600.0,0.53
118,1459940400.0,0.42
119,1459942200.0,0.07
120,1459944000.0,0.01
121,1459945800.0,0.14
122,1459947600.0,0.13
123,1459949400.0,0.08
124,1459951200.0,0.04
125,1459953000.0,0.14
126,1459954800.0,0.41
127,1459956600.0,0.08
128,1459958400.0,0.4
129,1459960200.0,0.06
130,1459962000.0,0.62
131,1459963800.0,0.48
132,1459965600.0,0.01
133,1459967400.0,0.17
134,1459969200.0,0.05
135,1459971000.0,0.15
136,1459972800.0,0.2
137,1459974600.0,0.13
138,1459976400.0,0.15
139,1459978200.0,0.35
140,1459980000.0,0.49
141,1459981800.0,0.0
142,1459983600.0,0.22
143,1459985400.0,0.61
