,Unixdatetime,values
0,1463529600.0,0.16
1,1463531400.0,0.26
2,1463533200.0,0.53
3,1463535000.0,0.34
4,1463536800.0,0.04
5,1463538600.0,0.08
6,1463540400.0,0.63
7,1463542200.0,0.15
8,1463544000.0,0.02
9,1463545800.0,0.29
10,1463547600.0,0.63
11,1463549400.0,0.16
12,1463551200.0,0.13
13,1463553000.0,0.08
14,1463554800.0,0.02
15,1463556600.0,0.92
16,1463558400.0,0.34
17,1463560200.0,0.06
18,1463562000.0,0.06
19,1463563800.0,0.45
20,1463565600.0,0.61
21,1463567400.0,0.5
22,1463569200.0,0.39
23,1463571000.0,0.13
24,1463572800.0,0.08
25,1463574600.0,0.37
26,1463576400.0,0.52
27,1463578200.0,0.09
28,1463580000.0,0.1
29,1463581800.0,0.23
30,1463583600.0,0.1
31,1463585400.0,0.1
32,1463587200.0,0.58
33,1463589000.0,0.15
34,1463590800.0,0.14
35,1463592600.0,0.54
36,1463594400.0,0.45
37,1463596200.0,0.44
38,1463598000.0,0.33
39,1463599800.0,0.54
40,1463601600.0,0.26
41,1463603400.0,0.48
42,1463605200.0,0.43
43,1463607000.0,0.19
44,1463608800.0,0.4
45,1463610600.0,0.26
46,1463612400.0,0.78
47,1463614200.0,0.55
48,1463616000.0,0.27
49,1463617800.0,0.15
50,1463619600.0,0.28
51,1463621400.0,0.22
52,1463623200.0,0.19
53,1463625000.0,0.29
54,1463626800.0,0.36
55,1463628600.0,0.22
56,1463630400.0,0.05
57,1463632200.0,0.04
58,1463634000.0,0.42
59,1463635800.0,0.2
60,1463637600.0,0.63
61,1463639400.0,0.4
62,1463641200.0,0.41
63,1463643000.0,0.44
64,1463644800.0,0.32
65,1463646600.0,0.58
66,1463648400.0,0.33
67,1463650200.0,0.18
68,1463652000.0,0.04
69,1463653800.0,0.03
70,1463655600.0,0.59
71,1463657400.0,0.53
72,1463659200.0,0.17
73,1463661000.0,0.29
74,1463662800.0,0.4
75,1463664600.0,0.31
76,1463666400.0,0.27
77,1463668200.0,0.31
78,1463670000.0,0.2
79,1463671800.0,0.28
80,1463673600.0,0.17
81,1463675400.0,0.24
82,1463677200.0,0.08
83,1463679000.0,0.28
84,1463680800.0,0.07
85,1463682600.0,0.09
86,1463684400.0,0.32
87,1463686200.0,0.38
88,1463688000.0,0.45
89,1463689800.0,0.04
90,1463691600.0,0.25
91,1463693400.0,0.2
92,1463695200.0,0.25
93,1463697000.0,0.32
94,1463698800.0,0.42
95,1463700600.0,0.51
