,Unixdatetime,values
0,1463011200.0,0.29
1,1463013000.0,0.28
2,1463014800.0,0.15
3,1463016600.0,0.02
4,1463018400.0,0.07
5,1463020200.0,0.22
6,1463022000.0,0.16
7,1463023800.0,0.32
8,1463025600.0,0.44
9,1463027400.0,0.36
10,1463029200.0,0.11
11,1463031000.0,0.09
12,1463032800.0,0.11
13,1463034600.0,0.06
14,1463036400.0,0.06
15,1463038200.0,0.08
16,1463040000.0,0.38
17,1463041800.0,0.12
18,1463043600.0,0.41
19,1463045400.0,0.12
20,1463047200.0,0.21
21,1463049000.0,0.74
22,1463050800.0,0.01
23,1463052600.0,0.1
24,1463054400.0,0.15
25,1463056200.0,0.14
26,1463058000.0,0.04
27,1463059800.0,0.33
28,1463061600.0,0.06
29,1463063400.0,0.43
30,1463065200.0,0.32
31,1463067000.0,0.14
32,1463068800.0,0.35
33,1463070600.0,0.61
34,1463072400.0,0.33
35,1463074200.0,0.38
36,1463076000.0,0.38
37,1463077800.0,0.08
38,1463079600.0,0.26
39,1463081400.0,0.44
40,1463083200.0,0.06
41,1463085000.0,0.1
42,1463086800.0,0.56
43,1463088600.0,0.21
44,1463090400.0,0.09
45,1463092200.0,0.08
46,1463094000.0,0.35
47,1463095800.0,0.61
