,Unixdatetime,values
0,1462406400.0,0.45
1,1462408200.0,0.55
2,1462410000.0,0.45
3,1462411800.0,0.08
4,1462413600.0,0.18
5,1462415400.0,0.32
6,1462417200.0,0.1
7,1462419000.0,0.16
8,1462420800.0,0.05
9,1462422600.0,0.55
10,1462424400.0,0.37
11,1462426200.0,0.27
12,1462428000.0,0.1
13,1462429800.0,0.13
14,1462431600.0,0.15
15,1462433400.0,0.17
16,1462435200.0,0.26
17,1462437000.0,0.44
18,1462438800.0,0.13
19,1462440600.0,0.15
20,1462442400.0,0.27
21,1462444200.0,0.42
22,1462446000.0,0.1
23,1462447800.0,0.09
24,1462449600.0,0.29
25,1462451400.0,0.16
26,1462453200.0,0.19
27,1462455000.0,0.21
28,1462456800.0,0.3
29,1462458600.0,0.26
30,1462460400.0,0.34
31,1462462200.0,0.44
32,1462464000.0,0.07
33,1462465800.0,0.28
34,1462467600.0,0.02
35,1462469400.0,0.31
36,1462471200.0,0.21
37,1462473000.0,0.45
38,1462474800.0,0.39
39,1462476600.0,0.31
40,1462478400.0,0.14
41,1462480200.0,0.3
42,1462482000.0,0.41
43,1462483800.0,0.31
44,1462485600.0,0.22
45,1462487400.0,0.47
46,1462489200.0,0.41
47,1462491000.0,0.17
