,Unixdatetime,values
0,1454889600.0,0.03
1,1454891400.0,0.37
2,1454893200.0,0.15
3,1454895000.0,0.03
4,1454896800.0,0.45
5,1454898600.0,0.06
6,1454900400.0,0.79
7,1454902200.0,0.13
8,1454904000.0,0.56
9,1454905800.0,0.15
10,1454907600.0,0.02
11,1454909400.0,0.12
12,1454911200.0,0.71
13,1454913000.0,0.16
14,1454914800.0,0.13
15,1454916600.0,0.43
16,1454918400.0,0.61
17,1454920200.0,0.15
18,1454922000.0,0.78
19,1454923800.0,0.0
20,1454925600.0,0.35
21,1454927400.0,0.29
22,1454929200.0,0.72
23,1454931000.0,0.39
24,1454932800.0,0.34
25,1454934600.0,0.29
26,1454936400.0,0.05
27,1454938200.0,1.31
28,1454940000.0,0.13
29,1454941800.0,0.12
30,1454943600.0,0.44
31,1454945400.0,0.57
32,1454947200.0,0.21
33,1454949000.0,0.76
34,1454950800.0,0.54
35,1454952600.0,0.78
36,1454954400.0,0.87
37,1454956200.0,0.77
38,1454958000.0,0.48
39,1454959800.0,0.77
40,1454961600.0,0.42
41,1454963400.0,0.73
42,1454965200.0,0.71
43,1454967000.0,0.37
44,1454968800.0,0.38
45,1454970600.0,0.32
46,1454972400.0,0.26
47,1454974200.0,0.29
