,Unixdatetime,values
0,1467331200.0,0.09
1,1467333000.0,0.19
2,1467334800.0,0.85
3,1467336600.0,1.09
4,1467338400.0,0.08
5,1467340200.0,0.4
6,1467342000.0,0.11
7,1467343800.0,0.53
8,1467345600.0,0.49
9,1467347400.0,0.63
10,1467349200.0,0.37
11,1467351000.0,0.97
12,1467352800.0,0.2
13,1467354600.0,1.29
14,1467356400.0,0.43
15,1467358200.0,0.1
16,1467360000.0,0.18
17,1467361800.0,0.62
18,1467363600.0,0.42
19,1467365400.0,0.65
20,1467367200.0,1.24
21,1467369000.0,0.73
22,1467370800.0,0.06
23,1467372600.0,0.5
24,1467374400.0,0.05
25,1467376200.0,0.21
26,1467378000.0,0.14
27,1467379800.0,0.17
28,1467381600.0,0.33
29,1467383400.0,0.13
30,1467385200.0,0.42
31,1467387000.0,0.18
32,1467388800.0,0.02
33,1467390600.0,0.01
34,1467392400.0,0.55
35,1467394200.0,0.03
36,1467396000.0,0.56
37,1467397800.0,0.09
38,1467399600.0,0.93
39,1467401400.0,0.47
40,1467403200.0,0.24
41,1467405000.0,0.06
42,1467406800.0,0.73
43,1467408600.0,0.43
44,1467410400.0,0.31
45,1467412200.0,0.08
46,1467414000.0,0.81
47,1467415800.0,0.22
48,1467417600.0,0.66
49,1467419400.0,0.51
50,1467421200.0,1.17
51,1467423000.0,0.85
52,1467424800.0,0.16
53,1467426600.0,0.6
54,1467428400.0,0.01
55,1467430200.0,0.54
56,1467432000.0,0.43
57,1467433800.0,0.49
58,1467435600.0,0.06
59,1467437400.0,0.4
60,1467439200.0,0.38
61,1467441000.0,0.66
62,1467442800.0,1.0
63,1467444600.0,0.27
64,1467446400.0,0.47
65,1467448200.0,0.03
66,1467450000.0,0.28
67,1467451800.0,0.4
68,1467453600.0,0.74
69,1467455400.0,0.45
70,1467457200.0,0.53
71,1467459000.0,0.04
72,1467460800.0,0.77
73,1467462600.0,0.69
74,1467464400.0,0.58
75,1467466200.0,0.53
76,1467468000.0,1.05
77,1467469800.0,0.86
78,1467471600.0,0.31
79,1467473400.0,0.35
80,1467475200.0,0.82
81,1467477000.0,0.75
82,1467478800.0,0.85
83,1467480600.0,0.78
84,1467482400.0,0.17
85,1467484200.0,0.17
86,1467486000.0,0.28
87,1467487800.0,0.77
88,1467489600.0,0.27
89,1467491400.0,0.21
90,1467493200.0,0.22
91,1467495000.0,0.1
92,1467496800.0,0.78
93,1467498600.0,0.71
94,1467500400.0,0.21
95,1467502200.0,0.03
96,1467504000.0,0.18
97,1467505800.0,0.46
98,1467507600.0,0.49
99,1467509400.0,0.27
100,1467511200.0,0.37
101,1467513000.0,0.04
102,1467514800.0,0.24
103,1467516600.0,0.97
104,1467518400.0,0.44
105,1467520200.0,0.08
106,1467522000.0,0.67
107,1467523800.0,0.65
108,1467525600.0,0.29
109,1467527400.0,0.55
110,1467529200.0,0.32
111,1467531000.0,0.14
112,1467532800.0,0.76
113,1467534600.0,0.74
114,1467536400.0,0.4
115,1467538200.0,0.56
116,1467540000.0,0.36
117,1467541800.0,0.88
118,1467543600.0,0.06
119,1467545400.0,0.57
120,1467547200.0,0.33
121,1467549000.0,0.27
122,1467550800.0,0.2
123,1467552600.0,0.81
124,1467554400.0,0.2
125,1467556200.0,0.59
126,1467558000.0,1.01
127,1467559800.0,0.14
128,1467561600.0,0.99
129,1467563400.0,0.52
130,1467565200.0,0.32
131,1467567000.0,0.92
132,1467568800.0,0.27
133,1467570600.0,0.58
134,1467572400.0,0.41
135,1467574200.0,0.57
136,1467576000.0,0.87
137,1467577800.0,0.33
138,1467579600.0,0.78
139,1467581400.0,0.33
140,1467583200.0,0.47
141,1467585000.0,0.01
142,1467586800.0,0.26
143,1467588600.0,0.73
